"Anatomical Structures, Cell Types and Biomarkers Table for Placenta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Mana M Parast; Valentina Stanley; Scott A Lindsay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-5963-2246; 0000-0002-2212-7796; 0000-0002-2929-7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Louise C Laurent; Drucilla Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-2095-7534; 0000-0002-9104-6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM555.XTKB.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"December 15, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/1/NOTE,AS/1/ABBR,AS/2,AS/2/LABEL,AS/2/ID,AS/2/NOTE,AS/2/ABBR,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTE,AS/3/ABBR,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTE,AS/4/ABBR,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTE,AS/5/ABBR,AS/6,AS/6/LABEL,AS/6/ID,AS/6/NOTE,AS/6/ABBR,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTE,CT/1/ABBR,CT/2,CT/2/LABEL,CT/2/ID,CT/2/NOTE,CT/2/ABBR,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/1/NOTE,BGene/1/ABBR,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/2/NOTE,BGene/2/ABBR,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/3/NOTE,BGene/3/ABBR,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/4/NOTE,BGene/4/ABBR,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/5/NOTE,BGene/5/ABBR,BLipid/1,BLipid/1/LABEL,BLipid/1/ID,BLipid/1/NOTE,BLipid/1/ABBR,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES,REF/5,REF/5/DOI,REF/5/NOTES,REF/6,REF/6/DOI,REF/6/NOTES,REF/7,REF/7/DOI,REF/7/NOTES,REF/8,REF/8/DOI,REF/8/NOTES,REF/9,REF/9/DOI,REF/9/NOTES,REF/10,REF/10/DOI,REF/10/NOTES,REF/9/DOI,REF/9/NOTES,REF/10,REF/10/DOI,REF/10/NOTES
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,anchoring villus,,,Add new term,,villous mesenchyme,villous mesenchyme,,New term pending,,,,,,,Hofbauer cell,Hofbauer cell,CL:3000001,,HC,,,,,,CD163,CD163 molecule,HGNC:1631,,,FCGR1A,Fc gamma receptor Ia,HGNC:3613,,,CD68,CD68 molecule,HGNC:1693,,,,,,,,,,,,,,,,,,doi:10.1016/j.placenta.2007.11.003,doi:10.1016/j.placenta.2007.11.003,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,PMID:8014121,PMID:8014121,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,anchoring villus,,,Add new term,,villous mesenchyme,villous mesenchyme,,New term pending,,,,,,,placental stromal cell,fibroblast of villous mesenchyme,CL:0002558,,PSC,,,,,,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,NT5E,5'-nucleotidase ecto,HGNC:8021,,,,,,,,,,,,,doi:10.3390/cells1041061,doi:10.3390/cells1041061,,doi:10.1016/j.jcyt.2017.03.001,doi:10.1016/j.jcyt.2017.03.001,,doi:10.1186/s13287-017-0757-1,doi:10.1186/s13287-017-0757-1,,doi:10.1095/biolreprod51.4.739,doi:10.1095/biolreprod51.4.739,,doi:10.1095/biolreprod.108.075226,doi:10.1095/biolreprod.108.075226,,doi:10.1182/blood.V74.2.751.751,doi:10.1182/blood.V74.2.751.751,,doi:10.5966/sctm.2015-0022,doi:10.5966/sctm.2015-0022,,doi:10.3346/jkms.2012.27.8.857,doi:10.3346/jkms.2012.27.8.857,,doi:10.1093/humrep/den051,doi:10.1093/humrep/den051,,,,,doi:10.1093/humrep/den051,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,anchoring villus,,,Add new term,,villous capillary,villous capillary,,New term pending,,,,,,,placental microvascular endothelial cell,placental villus capillary endothelial cell,CL:2000062,,MVEC,,,,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,VWF,von Willebrand factor,HGNC:12726,,,ESR2,estrogen receptor 2,HGNC:3468,,,RARA,retinoic acid receptor alpha,HGNC:9864,,,RXRA,retinoid X receptor alpha,HGNC:10477,,,,,,,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,,doi:10.1093/oxfordjournals.humrep.a136040,doi:10.1093/oxfordjournals.humrep.a136040,,doi:10.1016/j.ajog.2009.01.025,doi:10.1016/j.ajog.2009.01.025,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,anchoring villus,,,Add new term,,villous capillary,villous capillary,,New term pending,,,,,,,pericyte,pericyte,CL:0000669,,,,,,,,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,PDGFRB,platelet derived growth factor receptor beta,HGNC:8804,,,CSPG4,chondroitin sulfate proteoglycan 4,HGNC:2466,,,,,,,,,,,,,doi:10.1016/0014-4800(90)90037-e,doi:10.1016/0014-4800(90)90037-e,,doi:10.1007/s00441-003-0745-x,doi:10.1007/s00441-003-0745-x,,doi:10.1038/ng.2007.6,doi:10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial gland,endometrial gland,UBERON:0002451,,,,,,,,endometrial epithelial cell,epithelial cell of endometrial gland,CL:0009084,,EEC,,,,,,KRT18,keratin 18,HGNC:6430,,,KRT19,keratin 19,HGNC:6436,,,EPCAM,epithelial cell adhesion molecule,HGNC:11529,,,FUT4,fucosyltransferase 4,HGNC:4015,,,,,,,,,,,,,doi:10.1177/1933719118756745,doi:10.1177/1933719118756745,,doi:10.1186/s13287-018-0962-6,doi:10.1186/s13287-018-0962-6,,doi:10.1093/humrep/det285,doi:10.1093/humrep/det285,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,endometrial stromal cell,stromal cell of endometrium,CL:0002255,,EnSC,,,,,,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,MME,membrane metalloendopeptidase,HGNC:7154,,,ANPEP,"alanyl aminopeptidase, membrane",HGNC:500,,,,,,,,doi:10.3390/cells1041061,doi:10.3390/cells1041061,,doi:10.1016/j.jcyt.2017.03.001,doi:10.1016/j.jcyt.2017.03.001,,doi:10.1186/s13287-017-0757-1,doi:10.1186/s13287-017-0757-1,,doi:10.1095/biolreprod51.4.739,doi:10.1095/biolreprod51.4.739,,doi:10.1095/biolreprod.108.075226,doi:10.1095/biolreprod.108.075226,,doi:10.1182/blood.V74.2.751.751,doi:10.1182/blood.V74.2.751.751,,doi:10.5966/sctm.2015-0022,doi:10.5966/sctm.2015-0022,,doi:10.3346/jkms.2012.27.8.857,doi:10.3346/jkms.2012.27.8.857,,doi:10.1093/humrep/den051,doi:10.1093/humrep/den051,,doi:10.1016/s1472-6483(10)61745-2,doi:10.1016/s1472-6483(10)61745-2,,doi:10.1093/humrep/den051,,doi:10.1016/s1472-6483(10)61745-2,doi:10.1016/s1472-6483(10)61745-2,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,uterine NK cell,"decidual natural killer cell, human",CL:0002343,,uNK,,,,,,NCAM1,neural cell adhesion molecule 1,HGNC:7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMID:1697563,PMID:1697563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,tissue-resident macrophage,tissue-resident macrophage,CL:0000864,,,uterine macrophage,,,New term pending,uMP,CD68,CD68 molecule,HGNC:1693,,,ITGAX,integrin subunit alpha X,HGNC:6152,,,CD209,CD209 molecule,HGNC:1641,,,MRC1,mannose receptor C-type 1,HGNC:7228,,,,,,,,,,,,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1038/s41423-018-0008-0,doi:10.1038/s41423-018-0008-0,,doi:10.1371/journal.pone.0002078,doi:10.1371/journal.pone.0002078,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,regulatory T cell,regulatory T cell,CL:0000815,,Treg,,,,,,FOXP3,forkhead box P3,HGNC:6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,doi:10.1038/ni904,doi:10.1038/ni904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,cytotoxic T cell,cytotoxic T cell,CL:0000910,,Tcell,,,,,,CD8A,CD8 subunit alpha,HGNC:1706,,,CD28,CD28 molecule,HGNC:1653,,,,,,,,,,,,,,,,,,,,,,,doi:10.4049/jimmunol.146.6.1783,doi:10.4049/jimmunol.146.6.1783,,doi:10.1182/blood.V86.9.3479.bloodjournal8693479,doi:10.1182/blood.V86.9.3479.bloodjournal8693479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,,,,,,B cell,B cell,CL:0000236,,Bcell,,,,,,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,SDC1,syndecan 1,HGNC:10658,,,HLA-DRA,"major histocompatibility complex, class II, DR alpha",HGNC:4947,It appears that the well-recognized B-cell marker CD78/CDw78 is an antigen that is expressed as part of the MHC class II molecule,,,,,,,,,,,,,,,,,doi:10.3390/cells1041061,doi:10.3390/cells1041061,,doi:10.1016/j.jcyt.2017.03.001,doi:10.1016/j.jcyt.2017.03.001,,doi:10.1186/s13287-017-0757-1,doi:10.1186/s13287-017-0757-1,,doi:10.1095/biolreprod51.4.739,doi:10.1095/biolreprod51.4.739,,doi:10.1095/biolreprod.108.075226,doi:10.1095/biolreprod.108.075226,,doi:10.1182/blood.V74.2.751.751,doi:10.1182/blood.V74.2.751.751,,doi:10.1091/mbc.1.1.27,doi:10.1091/mbc.1.1.27,,doi:10.1093/intimm/7.7.1087,doi:10.1093/intimm/7.7.1087,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial blood vessel,endometrial blood vessel,UBERON:0015172,,,,,,,,endometrial microvascular endothelial cell,endometrial microvascular endothelial cells,CL:2000091,,EMEC,,,,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,VWF,von Willebrand factor,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,,doi:10.1093/oxfordjournals.humrep.a136040,doi:10.1093/oxfordjournals.humrep.a136040,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial blood vessel,endometrial blood vessel,UBERON:0015172,,,,,,,,extravillous trophoblast,extravillous trophoblast,CL:0008036,,EVT,endovascular extravillous trophoblast,,,Add new term,eEVT,HLA-G,"major histocompatibility complex, class I, G",HGNC:4964,,,KRT7,keratin 7,HGNC:6445,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,CDH5,cadherin 5,HGNC:1764,,,,,,,,,,,,,doi:10.1016/0198-8859(93)90138-Q,doi:10.1016/0198-8859(93)90138-Q,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1172/JCI119387,doi:10.1172/JCI119387,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,basal plate,placental basal plate,UBERON:8600019,,,endometrium,endometrium,UBERON:0001295,,,endometrial lymphatic vessel,endometrial lymphatic vessel,,New term pending,,,,,,,lymphatic endothelial cell,endothelial cell of lymphatic vessel,CL:0002138,,,,,,,,PECAM1,platelet and endothelial cell adhesion molecule 1,HGNC:8823,,,PDPN,podoplanin,HGNC:29602,,,,,,,,,,,,,,,,,,,,,,,doi:10.1371/journal.pone.0169849,doi:10.1371/journal.pone.0169849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,cytotrophoblast,mononuclear cytotrophoblast cell,CL:0000523,,CTB,,,,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,TP63,tumor protein p63,HGNC:15979,,,KRT7,keratin 7,HGNC:6445,,,,,,,,,,,,,,,,,,doi:10.1016/S0143-4004(05)80438-2,doi:10.1016/S0143-4004(05)80438-2,,doi:10.1016/j.ajpath.2014.08.006,doi:10.1016/j.ajpath.2014.08.006,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,syncytiotrophoblast,syncytiotrophoblast cell,CL:0000525,,STB,,,,,,CGB3,chorionic gonadotropin subunit beta 3,HGNC:1886,,,CSH1,chorionic somatomammotropin hormone 1,HGNC:2440,,,PSG4,pregnancy specific beta-1-glycoprotein 4,HGNC:9521,,,KRT7,keratin 7,HGNC:6445,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,,,,,,doi:10.1146/annurev.bi.50.070181.002341,doi:10.1146/annurev.bi.50.070181.002341,,doi:10.1056/NEJM197007232830408,doi:10.1056/NEJM197007232830408,,doi:10.1007/BF01628222,doi:10.1007/BF01628222,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,doi:10.1016/S0143-4004(05)80438-2,doi:10.1016/S0143-4004(05)80438-2,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,extravillous trophoblast,extravillous trophoblast,CL:0008036,,EVT,,,,,,HLA-G,"major histocompatibility complex, class I, G",HGNC:4964,,,KRT7,keratin 7,HGNC:6445,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,PLAC8,placenta associated 8,HGNC:19254,,,,,,,,,,,,,doi:10.1016/0198-8859(93)90138-Q,doi:10.1016/0198-8859(93)90138-Q,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1242/dev.148932,doi:10.1242/dev.148932,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,villous mesenchyme,,,New term pending,,Hofbauer cell,Hofbauer cell,CL:3000001,,HC,,,,,,CD163,CD163 molecule,HGNC:1631,,,FCGR1A,Fc gamma receptor Ia,HGNC:3613,,,CD68,CD68 molecule,HGNC:1693,,,,,,,,,,,,,,,,,,doi:10.1016/j.placenta.2007.11.003,doi:10.1016/j.placenta.2007.11.003,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,PMID:8014121,PMID:8014121,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,villous mesenchyme,,,New term pending,,placental stromal cell,fibroblast of villous mesenchyme,CL:0002558,,PSC,,,,,,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,NT5E,5'-nucleotidase ecto,HGNC:8021,,,,,,,,,,,,,doi:10.3390/cells1041061,doi:10.3390/cells1041061,,doi:10.1016/j.jcyt.2017.03.001,doi:10.1016/j.jcyt.2017.03.001,,doi:10.1186/s13287-017-0757-1,doi:10.1186/s13287-017-0757-1,,doi:10.1095/biolreprod51.4.739,doi:10.1095/biolreprod51.4.739,,doi:10.1095/biolreprod.108.075226,doi:10.1095/biolreprod.108.075226,,doi:10.1182/blood.V74.2.751.751,doi:10.1182/blood.V74.2.751.751,,doi:10.5966/sctm.2015-0022,doi:10.5966/sctm.2015-0022,,doi:10.3346/jkms.2012.27.8.857,doi:10.3346/jkms.2012.27.8.857,,doi:10.1093/humrep/den051,doi:10.1093/humrep/den051,,,,,doi:10.1093/humrep/den051,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,stem villous vessel,,,New term pending,,vascular endothelial cell,blood vessel endothelial cell,CL:0000071,,VEC,,,,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,VWF,von Willebrand factor,HGNC:12726,,,PECAM1,platelet and endothelial cell adhesion molecule 1,HGNC:8823,,,,,,,,,,,,,,,,,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,,doi:10.1093/oxfordjournals.humrep.a136040,doi:10.1093/oxfordjournals.humrep.a136040,,doi:10.1371/journal.pone.0169849,doi:10.1371/journal.pone.0169849,,doi:10.1371/journal.pone.0169849,doi:10.1371/journal.pone.0169849,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,stem villous vessel,,,New term pending,,pericyte,pericyte,CL:0000669,,,,,,,,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,PDGFRB,platelet derived growth factor receptor beta,HGNC:8804,,,CSPG4,chondroitin sulfate proteoglycan 4,HGNC:2466,,,,,,,,,,,,,doi:10.1016/0014-4800(90)90037-e,doi:10.1016/0014-4800(90)90037-e,,doi:10.1007/s00441-003-0745-x,doi:10.1007/s00441-003-0745-x,,doi:10.1038/ng.2007.6,doi:10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,stem villus,stem villus,,Add new term,,stem villous vessel,,,New term pending,,vascular smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,,VSMC,,,,,,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,,,,,,,,,,,,,,,,,,,,,doi:10.1016/0014-4800(90)90037-e,doi:10.1016/0014-4800(90)90037-e,,doi:10.1007/s00441-003-0745-x,doi:10.1007/s00441-003-0745-x,,doi:10.1038/ng.2007.6,doi:10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,immature intermediate villus,immature intermediate villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,cytotrophoblast,mononuclear cytotrophoblast cell,CL:0000523,,CTB,,,,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,TP63,tumor protein p63,HGNC:15979,,,KRT7,keratin 7,HGNC:6445,,,,,,,,,,,,,,,,,,doi:10.1016/S0143-4004(05)80438-2,doi:10.1016/S0143-4004(05)80438-2,,doi:10.1016/j.ajpath.2014.08.006,doi:10.1016/j.ajpath.2014.08.006,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,immature intermediate villus,immature intermediate villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,syncytiotrophoblast,syncytiotrophoblast cell,CL:0000525,,STB,,,,,,CGB3,chorionic gonadotropin subunit beta 3,HGNC:1886,,,CSH1,chorionic somatomammotropin hormone 1,HGNC:2440,,,PSG4,pregnancy specific beta-1-glycoprotein 4,HGNC:9521,,,KRT7,keratin 7,HGNC:6445,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,,,,,,doi:10.1146/annurev.bi.50.070181.002341,doi:10.1146/annurev.bi.50.070181.002341,,doi:10.1056/NEJM197007232830408,doi:10.1056/NEJM197007232830408,,doi:10.1007/BF01628222,doi:10.1007/BF01628222,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,doi:10.1016/S0143-4004(05)80438-2,doi:10.1016/S0143-4004(05)80438-2,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,,,New term pending,,chorionic plate,chorionic plate,UBERON:0004027,,,floating villus,,,Add new term,,immature intermediate villus,immature intermediate villus,,Add new term,,chorionic ectoderm (from chorionic plate),,,Add new term,,extravillous trophoblast,extravillous trophoblast,CL:0008036,,EVT,,,,,,HLA-G,"major histocompatibility complex, class I, G",HGNC:4964,,,KRT7,keratin 7,HGNC:6445,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,PLAC8,placenta associated 8,HGNC:19254,,,,,,,,,,,,,doi:10.1016/0198-8859(93)90138-Q,doi:10.1016/0198-8859(93)90138-Q,,doi:10.1016/j.jim.2003.03.001,doi:10.1016/j.jim.2003.03.001,,doi:10.1053/plac.2000.0559,doi:10.1053/plac.2000.0559,,doi:10.1095/biolreprod.106.055244,doi:10.1095/biolreprod.106.055244,,PMID:8804361,PMID:8804361,,doi:10.1155/2021/6662201,doi:10.1155/2021/6662201,,doi:10.1093/humrep/dem265,doi:10.1093/humrep/dem265,,doi:10.1242/dev.148932,doi:10.1242/dev.148932,,,,,,,,,,,,
