"Anatomical Structures, Cell Types and Biomarkers Table for Skeleton",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.; FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.",,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM899.QTJC.265,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2024",,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,costal region bone,,,rib 9,rib 9,UBERON:0004608,tubercle of ninth rib,Tubercle of ninth rib,FMA:8346,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,clavicular notch of sternum,Clavicular facet of sternum,FMA:7541,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,costal notches of sternum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,jugular notch of sternum,Jugular notch of sternum,FMA:7542,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,manubrium of sternum,manubrium of sternum,UBERON:0002205,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,sternal angle of sternum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,sternal body of sternum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,transverse ridges of sternum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,thoracic skeleton,thoracic skeleton,UBERON:0014477,sternal region bone,,,sternum,sternum,UBERON:0000975,xiphoid process of sternum,Xiphoid process,FMA:7488,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,,,,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,caudal vertebra,caudal vertebra,UBERON:0001095,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,caudal vertebra,caudal vertebra,UBERON:0001095,coccyx,coccyx,UBERON:0001350,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,caudal vertebra,caudal vertebra,UBERON:0001095,coccyx,coccyx,UBERON:0001350,coccygeal cornu of coccyx,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,caudal vertebra,caudal vertebra,UBERON:0001095,coccyx,coccyx,UBERON:0001350,transverse process of coccyx,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,anterior arch of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,anterior tubercle of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,groove for vertebral artery of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,inferior articular facet of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,inferior articular process of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,inferior vertebral notch of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,lamina of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,pedicle of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,posterior arch of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,posterior tubercle of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,spinous process of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,superior articular facet of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,superior articular process of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,superior vertebral notch of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,transverse foramen of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,transverse process of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,vertebral body of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 1,vertebral bone 1,UBERON:0001092,vertebral foramen of first cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,body of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,inferior articular facet of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,inferior articular process of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,inferior vertebral notch of second cervical vertebra,Inferior vertebral notch of axis,FMA:26527,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,lamina of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,odontoid process of second cervical vertebra,odontoid process of cervical vertebra 2,UBERON:0004096,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,pedicle of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,spinous process of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,superior articular facet of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,cervical vertebra,cervical vertebra,UBERON:0002413,cervical vertebra 2,vertebral bone 2,UBERON:0001093,superior articular process of second cervical vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,
