"Anatomical Structures, Cell Types and Biomarkers Table for Brain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jeremy A. Miller; Kimberly Siletti; Richard H. Scheuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4549-588X; 0000-0001-7620-8973; 0000-0003-1355-892X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ed Lein; David Osumi-Sutherland; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9012-6552; 0000-0002-7073-9172; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"https://doi.org/10.1002/cne.24080, https://doi.org/ 10.1101/2022.10.12.511898, https://doi.org/10.1038/s41586-021-03465-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM867.NWWP.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/2/NOTES,All Gene Biomarkers,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,,,,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_316,LRL_316 neuron (Hsap),PCL:0051317,,,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20,HGNC:17178,EYA2,EYA transcriptional coactivator and phosphatase 2,HGNC:3520,BTNL9,butyrophilin like 9,HGNC:24176,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_317,LRL_317 neuron (Hsap),PCL:0051318,,,BMP5,bone morphogenetic protein 5,HGNC:1072,LINC00836,long intergenic non-protein coding RNA 836,HGNC:44915,RP11-46H14.1,,,RP11-321P16.3,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_318,LRL_318 neuron (Hsap),PCL:0051319,,,LINC00836,long intergenic non-protein coding RNA 836,HGNC:44915,CTXN3,cortexin 3,HGNC:31110,RP11-46H14.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_319,LRL_319 neuron (Hsap),PCL:0051320,,,LINC00355,long intergenic non-protein coding RNA 355,HGNC:27061,FAM114A1,family with sequence similarity 114 member A1,HGNC:25087,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_320,LRL_320 neuron (Hsap),PCL:0051321,,,TINAG,tubulointerstitial nephritis antigen,HGNC:14599,SYT10,synaptotagmin 10,HGNC:19266,THSD7B,thrombospondin type 1 domain containing 7B,HGNC:29348,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_321,LRL_321 neuron (Hsap),PCL:0051322,,,ADGRL4,adhesion G protein-coupled receptor L4,HGNC:20822,VEPH1,ventricular zone expressed PH domain containing 1,HGNC:25735,LINC01798,long intergenic non-protein coding RNA 1798,HGNC:52588,RP11-649A16.1,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,,,,,,,,,,,,,neuron,neuron,CL:0000540,"""lower rhombic lip neuron"" needs a CL term",LRL_322,LRL_322 neuron (Hsap),PCL:0051323,,,LINC01982,long intergenic non-protein coding RNA 1982,HGNC:52812,SLC5A7,solute carrier family 5 member 7,HGNC:14025,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_323,Mmb_323 mammillary body neuron (Hsap),PCL:0051324,,,TAC1,tachykinin precursor 1,HGNC:11517,RP11-284G10.1,,,RP3-401D24.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_324,Mmb_324 mammillary body neuron (Hsap),PCL:0051325,,,LINC00410,long intergenic non-protein coding RNA 410,HGNC:42742,RBMS3-AS2,RBMS3 antisense RNA 2,HGNC:39988,TAC1,tachykinin precursor 1,HGNC:11517,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_325,Mmb_325 mammillary body neuron (Hsap),PCL:0051326,,,FSHR,follicle stimulating hormone receptor,HGNC:3969,LINC00410,long intergenic non-protein coding RNA 410,HGNC:42742,RP11-460M2.1,,,RP3-401D24.1,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_326,Mmb_326 mammillary body neuron (Hsap),PCL:0051327,,,SIM1,SIM bHLH transcription factor 1,HGNC:10882,PITX2,paired like homeodomain 2,HGNC:9005,CRHBP,corticotropin releasing hormone binding protein,HGNC:2356,RP3-401D24.1,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_327,Mmb_327 mammillary body neuron (Hsap),PCL:0051328,,,LINC00410,long intergenic non-protein coding RNA 410,HGNC:42742,TAFA4,TAFA chemokine like family member 4,HGNC:21591,RP3-401D24.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_328,Mmb_328 mammillary body neuron (Hsap),PCL:0051329,,,LINC00410,long intergenic non-protein coding RNA 410,HGNC:42742,CFAP299,cilia and flagella associated protein 299,HGNC:28554,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_329,Mmb_329 mammillary body neuron (Hsap),PCL:0051330,,,SIM1,SIM bHLH transcription factor 1,HGNC:10882,LINC02196,long intergenic non-protein coding RNA 2196,HGNC:53062,PRLR,prolactin receptor,HGNC:9446,FBXL7,F-box and leucine rich repeat protein 7,HGNC:13604,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_330,Mmb_330 mammillary body neuron (Hsap),PCL:0051331,,,PITX2,paired like homeodomain 2,HGNC:9005,NTNG1,netrin G1,HGNC:23319,RP3-401D24.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_331,Mmb_331 mammillary body neuron (Hsap),PCL:0051332,,,PITX2,paired like homeodomain 2,HGNC:9005,SEMA3C,semaphorin 3C,HGNC:10725,RP11-115D10.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_332,Mmb_332 mammillary body neuron (Hsap),PCL:0051333,,,SIM1,SIM bHLH transcription factor 1,HGNC:10882,FRMPD2,FERM and PDZ domain containing 2,HGNC:28572,ONECUT2,one cut homeobox 2,HGNC:8139,MYO1B,myosin IB,HGNC:7596,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,,,,,,,,,,mammillary body neuron,mammillary body neuron,CL:4023074,,Mmb_333,Mmb_333 mammillary body neuron (Hsap),PCL:0051334,,,SIM1,SIM bHLH transcription factor 1,HGNC:10882,CD36,CD36 molecule,HGNC:1663,LTBP1,latent transforming growth factor beta binding protein 1,HGNC:6714,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_334,Splat_334 neuron (Hsap),PCL:0051335,,,GNG8,G protein subunit gamma 8,HGNC:19664,POU4F1,POU class 4 homeobox 1,HGNC:9218,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_335,Splat_335 neuron (Hsap),PCL:0051336,,,HSPD1P8,heat shock protein family D (Hsp60) member 1 pseudogene 8,HGNC:35145,AC003099.2,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_336,Splat_336 neuron (Hsap),PCL:0051337,,,FAM83B,family with sequence similarity 83 member B,HGNC:21357,ONECUT1,one cut homeobox 1,HGNC:8138,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_337,Splat_337 neuron (Hsap),PCL:0051338,,,ONECUT1,one cut homeobox 1,HGNC:8138,C5orf64,chromosome 5 putative open reading frame 64,HGNC:26744,TAFA4,TAFA chemokine like family member 4,HGNC:21591,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_338,Splat_338 neuron (Hsap),PCL:0051339,,,HOXD3,homeobox D3,HGNC:5137,FSHR,follicle stimulating hormone receptor,HGNC:3969,RP11-354K4.2,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_339,Splat_339 neuron (Hsap),PCL:0051340,,,SLC6A5,solute carrier family 6 member 5,HGNC:11051,LINC01798,long intergenic non-protein coding RNA 1798,HGNC:52588,MEIS1,Meis homeobox 1,HGNC:7000,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_340,Splat_340 neuron (Hsap),PCL:0051341,,,ONECUT1,one cut homeobox 1,HGNC:8138,LHX9,LIM homeobox 9,HGNC:14222,LINC01798,long intergenic non-protein coding RNA 1798,HGNC:52588,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_341,Splat_341 neuron (Hsap),PCL:0051342,,,LINC01036,long intergenic non-protein coding RNA 1036,HGNC:49024,EBF2,EBF transcription factor 2,HGNC:19090,EBF3,EBF transcription factor 3,HGNC:19087,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_342,Splat_342 neuron (Hsap),PCL:0051343,,,LINC01036,long intergenic non-protein coding RNA 1036,HGNC:49024,LINC02306,long intergenic non-protein coding RNA 2306,HGNC:53225,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_343,Splat_343 neuron (Hsap),PCL:0051344,,,CASZ1,castor zinc finger 1,HGNC:26002,EBF2,EBF transcription factor 2,HGNC:19090,HOXB3,homeobox B3,HGNC:5114,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_344,Splat_344 neuron (Hsap),PCL:0051345,,,EBF3,EBF transcription factor 3,HGNC:19087,DOCK8,dedicator of cytokinesis 8,HGNC:19191,AC067959.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_345,Splat_345 neuron (Hsap),PCL:0051346,,,LMX1B,LIM homeobox transcription factor 1 beta,HGNC:6654,HOXB3,homeobox B3,HGNC:5114,RP11-221G19.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_346,Splat_346 neuron (Hsap),PCL:0051347,,,ITGA11,integrin subunit alpha 11,HGNC:6136,LMX1B,LIM homeobox transcription factor 1 beta,HGNC:6654,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_347,Splat_347 neuron (Hsap),PCL:0051348,,,PAX2,paired box 2,HGNC:8616,HOXB3,homeobox B3,HGNC:5114,EBF3,EBF transcription factor 3,HGNC:19087,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_348,Splat_348 neuron (Hsap),PCL:0051349,,,HOXD3,homeobox D3,HGNC:5137,SALL3,spalt like transcription factor 3,HGNC:10527,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_349,Splat_349 neuron (Hsap),PCL:0051350,,,HOXD3,homeobox D3,HGNC:5137,TSPAN18,tetraspanin 18,HGNC:20660,AC079135.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_350,Splat_350 neuron (Hsap),PCL:0051351,,,SLC6A5,solute carrier family 6 member 5,HGNC:11051,TTR,transthyretin,HGNC:12405,ADAMTSL1,ADAMTS like 1,HGNC:14632,HTR2C,5-hydroxytryptamine receptor 2C,HGNC:5295,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_351,Splat_351 neuron (Hsap),PCL:0051352,,,LINC00261,long intergenic non-protein coding RNA 261,HGNC:16189,OTX2-AS1,OTX2 antisense RNA 1 (head to head),HGNC:43906,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_352,Splat_352 neuron (Hsap),PCL:0051353,,,LINC01210,long intergenic non-protein coding RNA 1210,HGNC:49642,LHX1,LIM homeobox 1,HGNC:6593,EBF3,EBF transcription factor 3,HGNC:19087,GATA3,GATA binding protein 3,HGNC:4172,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,,,,,,,,,,neuron,neuron,CL:0000540,,Splat_353,Splat_353 neuron (Hsap),PCL:0051354,,,HPGD,15-hydroxyprostaglandin dehydrogenase,HGNC:5154,GATA3,GATA binding protein 3,HGNC:4172,CTC-535M15.2,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
